ticker,date,shortTermInvestments,grossProfit,totalOtherIncomeExpenseNet,totalCurrentAssets,effectOfAccountingCharges,otherCashflowsFromInvestingActivities,incomeBeforeTax,totalStockholderEquity,incomeTaxExpense,totalRevenue,changeToNetincome,shortLongTermDebt,totalCashflowsFromInvestingActivities,treasuryStock,retainedEarnings,cash,depreciation,totalOperatingExpenses,netTangibleAssets,goodWill,propertyPlantEquipment,otherCashflowsFromFinancingActivities,operatingIncome,dividendsPaid,netIncome,changeInCash,changeToAccountReceivables,repurchaseOfStock,issuanceOfStock,netIncomeApplicableToCommonShares,netIncomeFromContinuingOps,investments,otherOperatingExpenses,netBorrowings,extraordinaryItems,nonRecurring,netReceivables,sellingGeneralAdministrative,minorityInterest,longTermDebt,costOfRevenue,discontinuedOperations,otherStockholderEquity,researchDevelopment,totalCashFromOperatingActivities,otherCurrentLiab,changeToInventory,deferredLongTermLiab,otherAssets,otherItems,changeToOperatingActivities,intangibleAssets,otherCurrentAssets,capitalSurplus,ebit,interestExpense,inventory,effectOfExchangeRate,changeToLiabilities,totalCashFromFinancingActivities,otherLiab,longTermInvestments,totalLiab,commonStock,accountsPayable,totalAssets,totalCurrentLiabilities,deferredLongTermAssetCharges,capitalExpenditures,name,currency,sector,subsector,longitude,latitude,date2,TotalDebt,WorkingCapital,AccountsReceivable,FreeCashFlow,FinancingCashFlow,OperatingCashFlow,SaleOfPPE
BATS.L,2019-12-31,162409732.01692522,28277779031.49976,-3302331217.67748,17527047014.574516,,105632346.02726844,10447039022.09685,84257640808.65067,2723994123.178185,34168102726.84532,2619682181.4762573,7738889750.822754,-843738363.8928066,23250999764.927124,60071794781.38222,3335341325.811001,1312481899.3888104,20418732487.070988,-72589227785.61353,58515038081.80535,7285991067.230841,-3077862482.369534,13749370239.774328,-6071219087.9172535,7531586271.74424,-386878467.32487065,-922962623.413258,-154487306.0648801,2219599670.8979783,7531586271.74424,7723044898.918664,81865068.17113304,9421084861.307005,-2042665491.302304,,,5565504231.311706,3794842031.0296183,340664315.9379407,49355393276.91584,5890323695.345556,,30197646920.545364,,11878357310.766336,10291231311.706629,-489870004.7014574,,2051908321.5796893,,863544428.7729195,98331830512.45885,417247766.8077104,124118006.5820404,13749370239.774328,-2360882933.70945,8046543958.627173,-75263046.54442877,963895157.4988244,-11346234367.65397,26695934649.741417,2471796897.0380816,101466470380.81804,810728255.7592853,4559356135.401974,186183611894.6873,24853970615.890923,559851433.9445227,-876748472.0263281,British American Tobacco p.l.c.,GBp,Consumer Defensive,Tobacco,-0.1257,51.5085,2019,59901462623.41325,-7326923601.316407,5404414903.620122,10802227785.61354,-11346234367.65397,11878357310.766336,44893747.061589085
BATS.L,2020-12-31,,29112283127.37061,-3243039275.663771,18579230059.063656,,65515944.96290446,11836547389.96474,85420507991.94687,2877241916.2875543,35182062445.0797,3128386371.978688,4988766225.821163,-1068728852.2073792,20030135256.887978,64411728307.17552,4284469817.46994,1344441787.259602,20102475779.451187,-72012942838.39249,59126775413.50122,6906472531.506179,-2952312269.8908825,15079586665.628511,-6476524142.687119,8735459328.387262,1164272938.6116147,409474656.0181529,-24568479.361089174,2294422989.221717,8735459328.387262,8959305473.677185,-163789862.40726116,7556172319.054981,-1325332969.9787548,,,5186678976.229937,5132082355.427516,384906176.6570637,54035640523.67552,6069779317.709086,,27059450185.199604,,13357063279.312147,10498930180.30544,-196547834.8887134,,2534648120.7523665,,372621936.9765191,98306675416.83817,591008420.1862006,140586298.5662325,15079586665.628511,-2471862006.829583,8186763289.322937,-345323626.5753089,-436772966.4193631,-10778737861.917845,26383817002.769653,2481416415.4700065,102006961391.72218,838058129.317153,5080215565.665216,187935217957.1316,21126162419.496567,728864887.7123121,-697471830.7509204,British American Tobacco p.l.c.,GBp,Consumer Defensive,Tobacco,-0.1257,51.5085,2020,60012605586.020485,-2546932360.432911,5078850650.145157,12326552061.666462,-10778737861.917845,13357063279.312147,60056282.88266242
BATS.L,2021-12-31,,28422830723.0923,-2476062979.0069976,17262350883.038986,,44480173.27557481,12350661446.184605,90444366877.70744,2950518160.6131287,34619053648.78374,2749683438.8537154,4744551816.061313,-1536587804.0653114,22976031322.89237,66496511162.94569,3786206264.5784736,1264315228.2572474,19792329223.592136,-65404725091.63612,58220503165.61146,6676069643.452183,-1912647450.849717,14826724425.191605,-6618110629.79007,9166959346.88437,-572850716.4278574,-529718427.1909363,-110526491.16961011,2265793068.9770074,9150784738.420528,9400143285.571476,-486586137.9540153,7199048650.44985,-5417145951.34955,,,5483192269.243586,5132742419.193602,404365211.5961346,47642309230.25658,6196222925.691436,,29879893368.87704,,13097389203.5988,9724983338.887035,583633788.7370876,,2671506164.611796,,-384146951.0163279,97628588803.73209,262837387.5374875,144223592.13595468,14826724425.191605,-2027217594.135288,7115479840.053315,-341014661.77940685,246662779.0736421,-11792637454.181938,25817370876.374542,2693072309.230257,94303358880.3732,827600799.7334222,5287749083.638787,185152090969.6768,20412355881.372875,823557147.6174608,-710334888.3705431,British American Tobacco p.l.c.,GBp,Consumer Defensive,Tobacco,-0.1257,51.5085,2021,53454385204.93169,-3150004998.3338885,5325489836.721093,12093215594.801731,-11792637454.181938,13097389203.5988,41784405.19826725
BAX,2018-12-31,,4811000000.0,-184000000.0,5959000000.0,,11000000.0,1617000000.0,7844000000.0,65000000.0,11099000000.0,-43000000.0,2000000.0,-916000000.0,-13812000000.0,15075000000.0,1838000000.0,762000000.0,9298000000.0,3432000000.0,3002000000.0,4530000000.0,-33000000.0,1801000000.0,-376000000.0,1546000000.0,-1565000000.0,-12000000.0,-2452000000.0,258000000.0,1546000000.0,1552000000.0,,-9000000.0,1883000000.0,,,1840000000.0,2401000000.0,22000000.0,3408000000.0,6288000000.0,-6000000.0,-3823000000.0,618000000.0,2017000000.0,1002000000.0,-197000000.0,,775000000.0,,-99000000.0,1410000000.0,614000000.0,5898000000.0,1801000000.0,-93000000.0,1667000000.0,-63000000.0,60000000.0,-2603000000.0,1556000000.0,44000000.0,7854000000.0,683000000.0,998000000.0,15720000000.0,2814000000.0,483000000.0,-659000000.0,Baxter International Inc.,USD,Healthcare,Medical Instruments & Supplies,-87.859,42.1705,2018,3477000000.0,3083000000.0,1812000000.0,1415000000.0,-2603000000.0,2096000000.0,
BAX,2019-12-31,,4916000000.0,-1020000000.0,7503000000.0,,14000000.0,970000000.0,7882000000.0,-41000000.0,11362000000.0,744000000.0,315000000.0,-1100000000.0,-14474000000.0,15718000000.0,3335000000.0,784000000.0,9372000000.0,3381000000.0,3030000000.0,5120000000.0,-48000000.0,1990000000.0,-423000000.0,1001000000.0,1497000000.0,-65000000.0,-1270000000.0,356000000.0,1001000000.0,1011000000.0,,,1883000000.0,,,1896000000.0,2384000000.0,30000000.0,4807000000.0,6446000000.0,,-3710000000.0,542000000.0,2104000000.0,874000000.0,4000000.0,,993000000.0,,-152000000.0,1471000000.0,619000000.0,5955000000.0,1990000000.0,-111000000.0,1653000000.0,-5000000.0,-212000000.0,498000000.0,1680000000.0,76000000.0,10281000000.0,683000000.0,892000000.0,18193000000.0,3230000000.0,621000000.0,-696000000.0,Baxter International Inc.,USD,Healthcare,Medical Instruments & Supplies,-87.859,42.1705,2019,5961000000.0,4273000000.0,1896000000.0,1408000000.0,498000000.0,2104000000.0,
BAX,2020-12-31,,4733000000.0,-586000000.0,8411000000.0,,24000000.0,1292000000.0,8689000000.0,182000000.0,11673000000.0,215000000.0,405000000.0,-1179000000.0,-14365000000.0,16328000000.0,3730000000.0,823000000.0,9795000000.0,3801000000.0,3217000000.0,5325000000.0,-52000000.0,1878000000.0,-473000000.0,1102000000.0,401000000.0,-126000000.0,-500000000.0,202000000.0,1102000000.0,1110000000.0,,,478000000.0,,,2077000000.0,2360000000.0,37000000.0,5722000000.0,6940000000.0,,-3314000000.0,495000000.0,1868000000.0,923000000.0,-162000000.0,68000000.0,1260000000.0,,-127000000.0,1671000000.0,688000000.0,6043000000.0,1878000000.0,-153000000.0,1916000000.0,57000000.0,143000000.0,-345000000.0,1673000000.0,135000000.0,11293000000.0,683000000.0,1043000000.0,20019000000.0,3333000000.0,748000000.0,-709000000.0,Baxter International Inc.,USD,Healthcare,Medical Instruments & Supplies,-87.859,42.1705,2020,6804000000.0,5078000000.0,2077000000.0,1159000000.0,-345000000.0,1868000000.0,
BBWI,2019-02-02,,5749000000.0,-603000000.0,3260000000.0,,20000000.0,857000000.0,-869000000.0,213000000.0,13237000000.0,202000000.0,72000000.0,-609000000.0,-299000000.0,-1482000000.0,1413000000.0,590000000.0,11777000000.0,-2628000000.0,1348000000.0,2818000000.0,-2000000.0,1460000000.0,-666000000.0,644000000.0,-102000000.0,-63000000.0,-211000000.0,,644000000.0,644000000.0,,,7000000.0,,,367000000.0,4289000000.0,4000000.0,5739000000.0,7488000000.0,,59000000.0,,1377000000.0,726000000.0,-40000000.0,,164000000.0,,128000000.0,411000000.0,232000000.0,771000000.0,1460000000.0,-385000000.0,1248000000.0,2000000.0,29000000.0,-872000000.0,1211000000.0,89000000.0,8955000000.0,141000000.0,711000000.0,8090000000.0,1986000000.0,62000000.0,-629000000.0,"Bath & Body Works, Inc.",USD,Consumer Cyclical,Specialty Retail,-82.8726,40.0347,2019,5811000000.0,1274000000.0,367000000.0,748000000.0,-872000000.0,1377000000.0,
BBWI,2020-02-01,,5547000000.0,-1422000000.0,3245000000.0,,-22000000.0,-181000000.0,-1499000000.0,185000000.0,12914000000.0,1118000000.0,61000000.0,-480000000.0,-306000000.0,-2182000000.0,1499000000.0,588000000.0,11673000000.0,-2538000000.0,628000000.0,5539000000.0,-5000000.0,1241000000.0,-332000000.0,-366000000.0,86000000.0,31000000.0,-13000000.0,,-366000000.0,-366000000.0,,,-316000000.0,,,306000000.0,4306000000.0,4000000.0,5487000000.0,7367000000.0,,52000000.0,,1236000000.0,687000000.0,-40000000.0,,184000000.0,,-20000000.0,411000000.0,153000000.0,847000000.0,1241000000.0,-378000000.0,1287000000.0,-4000000.0,-93000000.0,-666000000.0,696000000.0,118000000.0,11620000000.0,142000000.0,647000000.0,10125000000.0,2372000000.0,84000000.0,-458000000.0,"Bath & Body Works, Inc.",USD,Consumer Cyclical,Specialty Retail,-82.8726,40.0347,2020,9078000000.0,873000000.0,306000000.0,778000000.0,-666000000.0,1236000000.0,
BBWI,2021-01-30,,5607000000.0,-782000000.0,5579000000.0,,9000000.0,1092000000.0,-662000000.0,248000000.0,11847000000.0,297000000.0,,-219000000.0,-275000000.0,-1421000000.0,3903000000.0,521000000.0,9973000000.0,-1701000000.0,628000000.0,4653000000.0,2000000.0,1874000000.0,-83000000.0,844000000.0,2434000000.0,38000000.0,-12000000.0,,844000000.0,844000000.0,,,703000000.0,,,269000000.0,3733000000.0,1000000.0,6366000000.0,6240000000.0,,83000000.0,,2039000000.0,720000000.0,3000000.0,,181000000.0,,213000000.0,411000000.0,134000000.0,891000000.0,1874000000.0,-438000000.0,1273000000.0,4000000.0,166000000.0,610000000.0,524000000.0,119000000.0,12232000000.0,143000000.0,683000000.0,11571000000.0,2826000000.0,69000000.0,-228000000.0,"Bath & Body Works, Inc.",USD,Consumer Cyclical,Specialty Retail,-82.8726,40.0347,2021,9455000000.0,2753000000.0,269000000.0,1811000000.0,610000000.0,2039000000.0,
BBY,2019-02-02,183000000.0,9961000000.0,-67000000.0,8870000000.0,,16000000.0,1888000000.0,3306000000.0,424000000.0,42879000000.0,154000000.0,1000000.0,508000000.0,294000000.0,2985000000.0,1980000000.0,770000000.0,40920000000.0,2023000000.0,915000000.0,2510000000.0,-6000000.0,1959000000.0,-497000000.0,1464000000.0,884000000.0,28000000.0,-1505000000.0,38000000.0,1464000000.0,1464000000.0,2098000000.0,,-48000000.0,,,1015000000.0,7979000000.0,,1168000000.0,32918000000.0,,294000000.0,,2408000000.0,882000000.0,-194000000.0,,212000000.0,,-268000000.0,368000000.0,283000000.0,,1959000000.0,-73000000.0,5409000000.0,-14000000.0,432000000.0,-2018000000.0,749000000.0,26000000.0,9595000000.0,27000000.0,5257000000.0,12901000000.0,7513000000.0,55000000.0,-819000000.0,"Best Buy Co., Inc.",USD,Consumer Cyclical,Specialty Retail,-93.2553,44.8756,2019,1388000000.0,1357000000.0,1015000000.0,1589000000.0,-2018000000.0,2408000000.0,
BBY,2020-02-01,101000000.0,10048000000.0,-60000000.0,8857000000.0,,1000000.0,1993000000.0,3479000000.0,452000000.0,43638000000.0,275000000.0,14000000.0,-895000000.0,295000000.0,3158000000.0,2229000000.0,812000000.0,41585000000.0,2114000000.0,984000000.0,5037000000.0,-1000000.0,2053000000.0,-527000000.0,1541000000.0,171000000.0,-131000000.0,-1003000000.0,48000000.0,1541000000.0,1541000000.0,-8000000.0,,-15000000.0,,,1149000000.0,7923000000.0,,1233000000.0,33590000000.0,,295000000.0,,2565000000.0,921000000.0,237000000.0,,243000000.0,,-84000000.0,381000000.0,204000000.0,,2053000000.0,-64000000.0,5174000000.0,-1000000.0,47000000.0,-1498000000.0,657000000.0,89000000.0,12112000000.0,26000000.0,5288000000.0,15591000000.0,8060000000.0,9000000.0,-743000000.0,"Best Buy Co., Inc.",USD,Consumer Cyclical,Specialty Retail,-93.2553,44.8756,2020,4069000000.0,797000000.0,1149000000.0,1822000000.0,-1498000000.0,2565000000.0,
BBY,2021-01-30,65000000.0,10596000000.0,-210000000.0,12540000000.0,,-1000000.0,2377000000.0,4587000000.0,579000000.0,47262000000.0,356000000.0,,-788000000.0,328000000.0,4233000000.0,5494000000.0,839000000.0,44675000000.0,3300000000.0,986000000.0,4872000000.0,,2587000000.0,-568000000.0,1798000000.0,3270000000.0,73000000.0,-312000000.0,28000000.0,1798000000.0,1798000000.0,-74000000.0,,-24000000.0,,,1061000000.0,7929000000.0,,1229000000.0,36666000000.0,,328000000.0,,4927000000.0,1099000000.0,-435000000.0,,277000000.0,,447000000.0,301000000.0,308000000.0,,2587000000.0,-52000000.0,5612000000.0,7000000.0,1676000000.0,-876000000.0,694000000.0,91000000.0,14480000000.0,26000000.0,6979000000.0,19067000000.0,10521000000.0,17000000.0,-713000000.0,"Best Buy Co., Inc.",USD,Consumer Cyclical,Specialty Retail,-93.2553,44.8756,2021,3991000000.0,2019000000.0,1061000000.0,4214000000.0,-876000000.0,4927000000.0,
BC,2018-12-31,800000.0,1047000000.0,-105300000.0,1880100000.0,,-9100000.0,310700000.0,1582600000.0,57300000.0,4120900000.0,-9800000.0,41400000.0,-1107300000.0,-1001100000.0,2135700000.0,294400000.0,124000000.0,3704900000.0,619500000.0,377300000.0,694500000.0,-6500000.0,416000000.0,-67800000.0,265300000.0,-154800000.0,-30200000.0,-87500000.0,1400000.0,265300000.0,253400000.0,-8800000.0,4300000.0,780900000.0,,,348200000.0,509500000.0,,1181300000.0,3073900000.0,11900000.0,-363100000.0,121500000.0,337000000.0,409000000.0,-82400000.0,,721200000.0,,8700000.0,585800000.0,412200000.0,371100000.0,416000000.0,-46000000.0,774000000.0,-5000000.0,61400000.0,620500000.0,271000000.0,32600000.0,2708900000.0,76900000.0,458200000.0,4291500000.0,1256600000.0,97800000.0,-180200000.0,Brunswick Corporation,USD,Consumer Cyclical,Recreational Vehicles,,,2018,1220800000.0,623700000.0,550700000.0,143600000.0,620500000.0,337000000.0,6700000.0
BC,2019-12-31,800000.0,1158100000.0,-386000000.0,1525800000.0,,481700000.0,110700000.0,1300900000.0,80300000.0,4108400000.0,507300000.0,41300000.0,194700000.0,-1076500000.0,1931300000.0,320300000.0,138700000.0,3611700000.0,302400000.0,415000000.0,879600000.0,-700000.0,496700000.0,-73400000.0,-131000000.0,28500000.0,41400000.0,-412100000.0,2800000.0,-131000000.0,30400000.0,2400000.0,,-117400000.0,,,321200000.0,539800000.0,,1068000000.0,2950300000.0,-161400000.0,-53400000.0,121600000.0,434200000.0,159500000.0,-50500000.0,,131000000.0,,-39000000.0,583500000.0,26400000.0,369200000.0,496700000.0,-76000000.0,824500000.0,400000.0,-32700000.0,-600800000.0,181000000.0,29500000.0,2263500000.0,76900000.0,393500000.0,3564400000.0,944400000.0,118700000.0,-232600000.0,Brunswick Corporation,USD,Consumer Cyclical,Recreational Vehicles,,,2019,1197800000.0,581400000.0,331800000.0,201600000.0,-600800000.0,434200000.0,7300000.0
BC,2020-12-31,56700000.0,1242700000.0,-74700000.0,1670500000.0,,-7500000.0,472700000.0,1510000000.0,98000000.0,4347500000.0,45600000.0,43100000.0,-246900000.0,-1176400000.0,2225700000.0,519600000.0,153400000.0,3800100000.0,540000000.0,417700000.0,946600000.0,100000.0,547400000.0,-78300000.0,372700000.0,198400000.0,-19900000.0,-126000000.0,1500000.0,372700000.0,374700000.0,-59900000.0,,-159100000.0,,,337600000.0,569400000.0,,908300000.0,3104800000.0,-2000000.0,-42700000.0,125900000.0,798300000.0,176100000.0,109300000.0,,151000000.0,,72700000.0,552300000.0,12900000.0,383800000.0,547400000.0,-67300000.0,711800000.0,8800000.0,64500000.0,-361800000.0,203300000.0,32500000.0,2260600000.0,76900000.0,457600000.0,3770600000.0,1079200000.0,136600000.0,-182400000.0,Brunswick Corporation,USD,Consumer Cyclical,Recreational Vehicles,,,2020,1040400000.0,591300000.0,337600000.0,615900000.0,-361800000.0,798300000.0,2900000.0
BCC,2018-12-31,,687696000.0,-116809000.0,985778000.0,,,22102000.0,672590000.0,1625000.0,4995290000.0,90857000.0,,-89257000.0,-186561000.0,330056000.0,191671000.0,91837000.0,4856379000.0,591980000.0,59159000.0,487224000.0,857000.0,138911000.0,-11706588.0,20477000.0,14531000.0,37561000.0,-10065000.0,,20477000.0,20477000.0,,-33000.0,-5774000.0,,,229240000.0,456948000.0,,439428000.0,4307594000.0,,-47652000.0,,163611000.0,,-64190000.0,,23836000.0,,-500000.0,21451000.0,,528654000.0,138911000.0,-25642000.0,533049000.0,,-14531000.0,-59822999.0,77484000.0,3800000.0,908658000.0,441000.0,211657000.0,1581248000.0,369825000.0,8211000.0,-79987000.0,Boise Cascade Company,USD,Basic Materials,Building Materials,,,2018,439428000.0,615953000.0,214338000.0,83624000.0,-59823000.0,163611000.0,15003000.0
BCC,2019-12-31,,677628000.0,-24971000.0,1022764000.0,,,108231000.0,701330000.0,27306000.0,4643404000.0,34929000.0,,-94065000.0,-189157000.0,356698000.0,285237000.0,80141000.0,4510202000.0,618551000.0,60382000.0,562975000.0,-488000.0,133202000.0,-14968545.0,80925000.0,93566000.0,2160000.0,-3574000.0,,80925000.0,80925000.0,,-33000.0,-5774000.0,,,231646000.0,464285000.0,,440544000.0,3965776000.0,,-50248000.0,,245647000.0,,40176000.0,,24033000.0,,-132000.0,22397000.0,,533345000.0,133202000.0,-29014000.0,497596000.0,,5212000.0,-58015999.0,85037000.0,800000.0,992021000.0,444000.0,224554000.0,1693351000.0,384992000.0,7952000.0,-82720000.0,Boise Cascade Company,USD,Basic Materials,Building Materials,,,2019,521992000.0,637772000.0,215894000.0,162927000.0,-58016000.0,245647000.0,2493000.0
BCC,2020-12-31,,938787000.0,-57968000.0,1308855000.0,,,286311000.0,850799000.0,111332000.0,5474838000.0,73153000.0,,-78716000.0,-139987000.0,452334000.0,405382000.0,80169000.0,5130559000.0,769743000.0,60382000.0,553426000.0,-7377000.0,344279000.0,-15839000.0,174979000.0,120145000.0,-159906000.0,-3309000.0,,174979000.0,174979000.0,,-33000.0,-5774000.0,,,391133000.0,514372000.0,,444392000.0,4536051000.0,,-1078000.0,,294516000.0,8101000.0,-6249000.0,,22381000.0,,-1133000.0,20674000.0,,538006000.0,344279000.0,-28649000.0,503480000.0,,131541000.0,-95655000.0,58917000.0,,1114919000.0,446000.0,308852000.0,1965718000.0,524002000.0,7460000.0,-79429000.0,Boise Cascade Company,USD,Basic Materials,Building Materials,,,2020,531400000.0,784853000.0,375865000.0,215087000.0,-95655000.0,294516000.0,0.0
BDX,2018-09-30,17000000.0,7805000000.0,-1599000000.0,7411000000.0,,-217000000.0,1173000000.0,20992000000.0,862000000.0,15983000000.0,-321000000.0,1891000000.0,-15733000000.0,-8130000000.0,12596000000.0,1140000000.0,1978000000.0,13211000000.0,-19049000000.0,23600000000.0,5375000000.0,-221000000.0,2772000000.0,-927000000.0,311000000.0,-12943000000.0,-170000000.0,-1750000000.0,2917000000.0,159000000.0,311000000.0,,-22000000.0,1090000000.0,,,2319000000.0,4029000000.0,,18894000000.0,8178000000.0,,-1887000000.0,1004000000.0,2865000000.0,344000000.0,246000000.0,,1077000000.0,,-46000000.0,16441000000.0,233000000.0,16179000000.0,2772000000.0,-706000000.0,2451000000.0,-17000000.0,867000000.0,-58000000.0,6800000000.0,,32910000000.0,347000000.0,1106000000.0,53904000000.0,7216000000.0,,-895000000.0,"Becton, Dickinson and Company",USD,Healthcare,Medical Instruments & Supplies,,,2018,21495000000.0,195000000.0,2319000000.0,1970000000.0,-58000000.0,2865000000.0,
BDX,2019-09-30,30000000.0,8288000000.0,-1768000000.0,6664000000.0,,-261000000.0,1176000000.0,21079000000.0,-57000000.0,17290000000.0,215000000.0,1309000000.0,-741000000.0,-8451000000.0,12913000000.0,536000000.0,2253000000.0,14346000000.0,-17275000000.0,23376000000.0,5659000000.0,-204000000.0,2944000000.0,-984000000.0,1233000000.0,-646000000.0,-51000000.0,-1750000000.0,2917000000.0,1081000000.0,1233000000.0,,-22000000.0,-2035000000.0,,,2345000000.0,4334000000.0,,18081000000.0,9002000000.0,,-2261000000.0,1032000000.0,3330000000.0,140000000.0,-149000000.0,,1088000000.0,,299000000.0,14978000000.0,55000000.0,16270000000.0,2944000000.0,-639000000.0,2579000000.0,-12000000.0,-470000000.0,-3223000000.0,6948000000.0,,30684000000.0,347000000.0,1092000000.0,51765000000.0,5655000000.0,,-957000000.0,"Becton, Dickinson and Company",USD,Healthcare,Medical Instruments & Supplies,,,2019,19390000000.0,1009000000.0,2345000000.0,2371000000.0,-3223000000.0,3328000000.0,
BDX,2020-09-30,20000000.0,7919000000.0,-1535000000.0,8969000000.0,,-258000000.0,985000000.0,23763000000.0,111000000.0,17117000000.0,398000000.0,707000000.0,-1232000000.0,-8663000000.0,12791000000.0,2825000000.0,2154000000.0,14597000000.0,-13670000000.0,23620000000.0,6341000000.0,-109000000.0,2520000000.0,-1026000000.0,874000000.0,2326000000.0,-48000000.0,-1750000000.0,2917000000.0,767000000.0,874000000.0,,-15000000.0,-1760000000.0,,,2398000000.0,4318000000.0,,17224000000.0,9198000000.0,,-2525000000.0,1096000000.0,3539000000.0,143000000.0,-125000000.0,,1269000000.0,,81000000.0,13813000000.0,92000000.0,19270000000.0,2520000000.0,-528000000.0,2743000000.0,-3000000.0,205000000.0,22000000.0,6851000000.0,,30247000000.0,365000000.0,1355000000.0,54012000000.0,5836000000.0,,-810000000.0,"Becton, Dickinson and Company",USD,Healthcare,Medical Instruments & Supplies,,,2020,17930000000.0,3133000000.0,2398000000.0,2729000000.0,22000000.0,3539000000.0,
