ticker,date,shortTermInvestments,grossProfit,totalOtherIncomeExpenseNet,totalCurrentAssets,effectOfAccountingCharges,otherCashflowsFromInvestingActivities,incomeBeforeTax,totalStockholderEquity,incomeTaxExpense,totalRevenue,changeToNetincome,shortLongTermDebt,totalCashflowsFromInvestingActivities,treasuryStock,retainedEarnings,cash,depreciation,totalOperatingExpenses,netTangibleAssets,goodWill,propertyPlantEquipment,otherCashflowsFromFinancingActivities,operatingIncome,dividendsPaid,netIncome,changeInCash,changeToAccountReceivables,repurchaseOfStock,issuanceOfStock,netIncomeApplicableToCommonShares,netIncomeFromContinuingOps,investments,otherOperatingExpenses,netBorrowings,extraordinaryItems,nonRecurring,netReceivables,sellingGeneralAdministrative,minorityInterest,longTermDebt,costOfRevenue,discontinuedOperations,otherStockholderEquity,researchDevelopment,totalCashFromOperatingActivities,otherCurrentLiab,changeToInventory,deferredLongTermLiab,otherAssets,otherItems,changeToOperatingActivities,intangibleAssets,otherCurrentAssets,capitalSurplus,ebit,interestExpense,inventory,effectOfExchangeRate,changeToLiabilities,totalCashFromFinancingActivities,otherLiab,longTermInvestments,totalLiab,commonStock,accountsPayable,totalAssets,totalCurrentLiabilities,deferredLongTermAssetCharges,capitalExpenditures,name,currency,sector,subsector
7751.T,2021-03-31,827930.0754866905,3496949185.53834,-78043782.28049265,17185217203.01947,,8288398.887564561,600913468.4147795,24294115971.39452,159053555.82042113,7666550615.812475,35373539.928486295,3143432141.43822,-357238180.3734605,-12650161978.545889,31674512117.60032,4398064640.444974,462958482.3202225,6987593365.117204,13045676003.178389,8382264322.606277,10434366348.82797,-14393245.927691698,678957250.6952722,-380583988.8756456,404448390.9415972,688901509.7338101,362697059.9920541,-45490.6634882797,,404448390.9415972,441859912.5943584,309336.511720302,,160409177.59237188,,,5044987365.9118,2205141716.3289638,1934153833.929281,43298013.50814462,4169601430.274136,,-2111121613.0313864,612850218.5141041,1175897258.6412396,2756697814.858959,-156105760.8263806,,3721964203.416766,,-138646444.17957887,2866175645.6098533,1082677.791021057,3679757965.83234,678957250.6952722,-1528486.293206198,5421631863.329361,104855979.34048472,211122169.24910608,-234613547.8744537,3603424632.499007,484302701.62892336,16846020619.78546,1590007866.5077474,2887747318.235996,43074290425.10926,12522051172.030195,,-374633810.0913786,Canon Inc.,JPY,Technology,Computer Hardware
7751.T,2021-06-30,893634.574380843,3847446926.357225,36058615.71264556,17533847367.557816,,6845056.585205839,790203281.9419386,25292852591.43841,195779673.6099721,8125008464.818763,-38628966.704936855,2767273044.120059,-378901059.53747743,-12680914141.381006,32636732310.97261,4823461710.677382,516732676.7262588,7370863798.58947,13913144092.17648,8551649878.628834,10487584812.202724,-1133165.4912251928,754144666.2292931,-433550959.4882729,563349078.2351977,370001564.7039527,273691710.6773823,-46063.63785468263,,563349078.2351977,594423608.3319665,-10428807.610300148,,-587772019.0257504,,,4815004426.767262,2439659238.969985,1989230562.5717568,52263803.509922914,4277561538.461538,,-2009268245.0385437,653643021.1579465,1320727411.8418894,3109765404.2971954,89980710.18533705,,3826487971.133344,,-264875130.3919961,2828058620.633098,4965660.160734788,3726999726.094801,754144666.2292931,-1658290.9627685747,5427448130.227981,17126460.554371003,-39679217.64802362,-588951248.1548302,3565122889.9458747,507593650.97588974,16453139147.121534,1610034695.7520092,2875633145.8094144,43735222301.13171,12181344776.119402,,-375538413.9740856,Canon Inc.,JPY,Technology,Computer Hardware
7751.T,2021-09-30,892506.9175428888,3763653165.467626,153695511.89817378,18366473004.980637,,,769554388.4892087,26581853663.53072,242538754.84228003,8084211245.157721,-375279756.5024904,2913191084.6707253,-659271577.1997787,-13427058389.596016,34388922108.46707,4678288433.86829,527723818.48367465,7468352368.566686,14399289457.66464,9283459208.633097,10987458638.62756,-20139612.617598232,615858876.5910349,-456536690.6474821,478432213.6137244,-400900525.7332596,250775041.5052573,-38804.648588821256,,478432213.6137244,527015633.6469287,11233945.766463753,,-10972014.38848921,,,4867635716.657444,2442519800.774765,2125340304.3718872,57469684.560044274,4320558079.690094,,-2189600802.434975,705274488.1018263,750540110.6806862,3132427648.035418,-454480044.2722745,,3952418378.527947,,169003945.76646376,2899104997.232983,3152877.6978417267,3924595445.489762,615858876.5910349,-911909.2418372994,6172888278.91533,-4481936.912008855,142141427.78085226,-487687122.3021583,3652118904.261207,613094045.3790814,17394814305.478695,1695394499.169895,3179973043.718871,46102008273.381294,13046598212.506918,,-399251328.16823465,Canon Inc.,JPY,Technology,Computer Hardware
A,2021-01-31,,838000000.0,-25000000.0,3483000000.0,,-2000000.0,312000000.0,4804000000.0,24000000.0,1548000000.0,82000000.0,,-42000000.0,-469000000.0,4000000.0,1329000000.0,76000000.0,1211000000.0,399000000.0,3618000000.0,1042000000.0,-7000000.0,337000000.0,-59000000.0,288000000.0,-111000000.0,-31000000.0,-416000000.0,25000000.0,288000000.0,288000000.0,-1000000.0,,134000000.0,,,1087000000.0,398000000.0,,2185000000.0,710000000.0,,-469000000.0,103000000.0,238000000.0,467000000.0,-35000000.0,,579000000.0,,-185000000.0,787000000.0,312000000.0,5266000000.0,337000000.0,-19000000.0,755000000.0,9000000.0,43000000.0,-316000000.0,822000000.0,165000000.0,4870000000.0,3000000.0,398000000.0,9674000000.0,1687000000.0,,-41000000.0,"Agilent Technologies, Inc.",USD,Healthcare,Diagnostics & Research
A,2021-04-30,,817000000.0,-15000000.0,3514000000.0,,-2000000.0,273000000.0,4810000000.0,57000000.0,1525000000.0,39000000.0,,-587000000.0,-452000000.0,-12000000.0,1380000000.0,77000000.0,1237000000.0,-249000000.0,4054000000.0,1070000000.0,-7000000.0,288000000.0,-59000000.0,216000000.0,51000000.0,14000000.0,-196000000.0,1000000.0,216000000.0,216000000.0,-7000000.0,,427000000.0,,,1075000000.0,420000000.0,,2727000000.0,708000000.0,,-452000000.0,109000000.0,472000000.0,526000000.0,-45000000.0,,567000000.0,,163000000.0,1005000000.0,268000000.0,5271000000.0,288000000.0,-20000000.0,791000000.0,-3000000.0,8000000.0,166000000.0,912000000.0,188000000.0,5588000000.0,3000000.0,423000000.0,10398000000.0,1758000000.0,,-31000000.0,"Agilent Technologies, Inc.",USD,Healthcare,Diagnostics & Research
A,2021-07-31,,852000000.0,-22000000.0,3632000000.0,,-3000000.0,327000000.0,4946000000.0,63000000.0,1586000000.0,30000000.0,,-61000000.0,-454000000.0,90000000.0,1428000000.0,84000000.0,1237000000.0,-62000000.0,3976000000.0,1087000000.0,,349000000.0,-59000000.0,264000000.0,48000000.0,-52000000.0,-114000000.0,26000000.0,264000000.0,264000000.0,-7000000.0,,-75000000.0,,,1122000000.0,390000000.0,,2728000000.0,734000000.0,,-454000000.0,113000000.0,334000000.0,542000000.0,-35000000.0,,560000000.0,,48000000.0,1032000000.0,264000000.0,5307000000.0,349000000.0,-21000000.0,818000000.0,-3000000.0,-5000000.0,-222000000.0,907000000.0,204000000.0,5545000000.0,3000000.0,416000000.0,10491000000.0,1724000000.0,,-54000000.0,"Agilent Technologies, Inc.",USD,Healthcare,Diagnostics & Research
A,2021-10-31,91000000.0,900000000.0,29000000.0,3799000000.0,,-3000000.0,448000000.0,5389000000.0,6000000.0,1660000000.0,-95000000.0,,-59000000.0,-282000000.0,348000000.0,1484000000.0,84000000.0,1241000000.0,433000000.0,3975000000.0,1123000000.0,,419000000.0,-59000000.0,442000000.0,55000000.0,-59000000.0,-138000000.0,3000000.0,442000000.0,442000000.0,5000000.0,,-130000000.0,,,1238000000.0,365000000.0,,2729000000.0,760000000.0,,-282000000.0,116000000.0,441000000.0,584000000.0,-21000000.0,,642000000.0,,72000000.0,981000000.0,156000000.0,5320000000.0,419000000.0,-21000000.0,830000000.0,-3000000.0,18000000.0,-324000000.0,749000000.0,185000000.0,5316000000.0,3000000.0,446000000.0,10705000000.0,1708000000.0,309000000.0,-62000000.0,"Agilent Technologies, Inc.",USD,Healthcare,Diagnostics & Research
AA,2021-03-31,,589000000.0,-23000000.0,4891000000.0,,,312000000.0,3248000000.0,93000000.0,2870000000.0,50000000.0,745000000.0,514000000.0,-5878000000.0,-550000000.0,2544000000.0,182000000.0,2535000000.0,3248000000.0,,6930000000.0,-71000000.0,335000000.0,-19000000.0,175000000.0,937000000.0,-212000000.0,-150000000.0,4000000.0,175000000.0,219000000.0,-2000000.0,-9000000.0,495000000.0,,,677000000.0,65000000.0,1625000000.0,2214000000.0,2281000000.0,,-5878000000.0,7000000.0,6000000.0,773000000.0,-68000000.0,,2055000000.0,,-56000000.0,,15000000.0,9674000000.0,335000000.0,-42000000.0,1417000000.0,-11000000.0,-64000000.0,428000000.0,4543000000.0,1055000000.0,10058000000.0,2000000.0,1284000000.0,14931000000.0,3221000000.0,653000000.0,-75000000.0,Alcoa Corporation,USD,Basic Materials,Aluminum
AA,2021-06-30,,690000000.0,-6000000.0,4201000000.0,,,461000000.0,3769000000.0,111000000.0,2833000000.0,49000000.0,1000000.0,34000000.0,-5687000000.0,-241000000.0,1652000000.0,161000000.0,2366000000.0,3769000000.0,,6976000000.0,-83000000.0,467000000.0,-19000000.0,309000000.0,-892000000.0,-58000000.0,-150000000.0,10000000.0,309000000.0,350000000.0,-1000000.0,-9000000.0,-776000000.0,,,744000000.0,65000000.0,1649000000.0,2216000000.0,2143000000.0,,-5687000000.0,6000000.0,-86000000.0,851000000.0,-116000000.0,,2148000000.0,,-568000000.0,,25000000.0,9695000000.0,467000000.0,-67000000.0,1547000000.0,9000000.0,96000000.0,-849000000.0,4057000000.0,1113000000.0,9020000000.0,2000000.0,1392000000.0,14438000000.0,2671000000.0,729000000.0,-79000000.0,Alcoa Corporation,USD,Basic Materials,Aluminum
AA,2021-09-30,,797000000.0,-74000000.0,4285000000.0,,,497000000.0,3878000000.0,127000000.0,3109000000.0,87000000.0,1000000.0,-77000000.0,-5928000000.0,96000000.0,1452000000.0,156000000.0,2538000000.0,3878000000.0,,6679000000.0,-32000000.0,571000000.0,-19000000.0,337000000.0,-196000000.0,-138000000.0,-150000000.0,5000000.0,337000000.0,370000000.0,-4000000.0,-4000000.0,-518000000.0,,,861000000.0,66000000.0,1583000000.0,1724000000.0,2312000000.0,,-5928000000.0,8000000.0,435000000.0,1026000000.0,-189000000.0,,2087000000.0,,-42000000.0,,19000000.0,9708000000.0,571000000.0,-58000000.0,1702000000.0,-9000000.0,121000000.0,-545000000.0,4014000000.0,1146000000.0,8736000000.0,2000000.0,1482000000.0,14197000000.0,2929000000.0,698000000.0,-83000000.0,Alcoa Corporation,USD,Basic Materials,Aluminum
AA,2021-12-31,,977000000.0,-771000000.0,5026000000.0,,,-71000000.0,4672000000.0,298000000.0,3340000000.0,892000000.0,1000000.0,94000000.0,-4592000000.0,-315000000.0,1814000000.0,165000000.0,2640000000.0,4493000000.0,144000000.0,6772000000.0,-29000000.0,700000000.0,-19000000.0,-392000000.0,465000000.0,-6000000.0,-150000000.0,6000000.0,-392000000.0,-369000000.0,-4000000.0,24000000.0,,,,884000000.0,78000000.0,1612000000.0,1726000000.0,2363000000.0,,-4592000000.0,10000000.0,565000000.0,1055000000.0,-266000000.0,,1849000000.0,,-187000000.0,35000000.0,58000000.0,9577000000.0,700000000.0,-28000000.0,1956000000.0,-2000000.0,201000000.0,-192000000.0,3728000000.0,1199000000.0,8741000000.0,2000000.0,1674000000.0,15025000000.0,3223000000.0,506000000.0,-153000000.0,Alcoa Corporation,USD,Basic Materials,Aluminum
AAL,2021-03-31,13762000000.0,-1806000000.0,1578000000.0,18089000000.0,,-118000000.0,-1573000000.0,-7945000000.0,-323000000.0,4008000000.0,946000000.0,2339000000.0,-7152000000.0,-7036000000.0,-7895000000.0,277000000.0,478000000.0,7159000000.0,-14055000000.0,4091000000.0,37761000000.0,-97000000.0,-3151000000.0,,-1250000000.0,35000000.0,-304000000.0,-13000000.0,316000000.0,-1250000000.0,-1250000000.0,-7142000000.0,716000000.0,6807000000.0,,,971000000.0,151000000.0,,36785000000.0,5814000000.0,,-7036000000.0,,174000000.0,7921000000.0,,,6488000000.0,,-510000000.0,2019000000.0,806000000.0,6980000000.0,-3151000000.0,-371000000.0,1658000000.0,,0.0,7013000000.0,15276000000.0,201000000.0,76594000000.0,6000000.0,1624000000.0,68649000000.0,17333000000.0,3632000000.0,-25000000.0,American Airlines Group Inc.,USD,Industrials,Airlines
AAL,2021-06-30,17625000000.0,787000000.0,938000000.0,22647000000.0,,-76000000.0,9000000.0,-7667000000.0,-10000000.0,7478000000.0,2811000000.0,2692000000.0,-3884000000.0,-6997000000.0,-7876000000.0,325000000.0,640000000.0,8407000000.0,-13766000000.0,4091000000.0,37449000000.0,52000000.0,-929000000.0,,19000000.0,31000000.0,-304000000.0,-5000000.0,144000000.0,19000000.0,19000000.0,-3861000000.0,958000000.0,249000000.0,,,1249000000.0,277000000.0,,36729000000.0,6691000000.0,,-6997000000.0,,3470000000.0,10827000000.0,,,6101000000.0,,-510000000.0,2008000000.0,999000000.0,7200000000.0,-929000000.0,-486000000.0,1789000000.0,,0.0,445000000.0,14698000000.0,168000000.0,80131000000.0,6000000.0,2172000000.0,72464000000.0,21521000000.0,3631000000.0,-25000000.0,American Airlines Group Inc.,USD,Industrials,Airlines
AAL,2021-09-30,14243000000.0,1525000000.0,588000000.0,19195000000.0,,-64000000.0,206000000.0,-7437000000.0,37000000.0,8969000000.0,-2467000000.0,2405000000.0,3315000000.0,-6957000000.0,-7707000000.0,293000000.0,557000000.0,9351000000.0,-13526000000.0,4091000000.0,36975000000.0,-10000000.0,-382000000.0,,169000000.0,-34000000.0,-304000000.0,-5000000.0,,169000000.0,169000000.0,3384000000.0,1109000000.0,-1599000000.0,,,1332000000.0,318000000.0,,35470000000.0,7444000000.0,,-6957000000.0,,-1740000000.0,9241000000.0,,,6025000000.0,,-510000000.0,1998000000.0,923000000.0,7221000000.0,-382000000.0,-476000000.0,1851000000.0,,0.0,-1609000000.0,14321000000.0,153000000.0,75874000000.0,6000000.0,1835000000.0,68437000000.0,18938000000.0,3582000000.0,-25000000.0,American Airlines Group Inc.,USD,Industrials,Airlines
AAL,2021-12-31,12158000000.0,1428000000.0,-476000000.0,17336000000.0,,48000000.0,-1191000000.0,-7340000000.0,-259000000.0,9427000000.0,-1969000000.0,2315000000.0,1738000000.0,-5942000000.0,-8638000000.0,273000000.0,660000000.0,10142000000.0,-13419000000.0,4091000000.0,36870000000.0,54000000.0,-715000000.0,,-932000000.0,-23000000.0,-304000000.0,-5000000.0,,-932000000.0,-932000000.0,2065000000.0,1210000000.0,-610000000.0,,,1505000000.0,353000000.0,,35008000000.0,7999000000.0,,-5942000000.0,,-1200000000.0,8983000000.0,,,5943000000.0,,-510000000.0,1988000000.0,990000000.0,7234000000.0,-715000000.0,-468000000.0,1795000000.0,,1855000000.0,-561000000.0,12620000000.0,239000000.0,73807000000.0,6000000.0,1772000000.0,66467000000.0,19006000000.0,3556000000.0,-387000000.0,American Airlines Group Inc.,USD,Industrials,Airlines
AAP,2021-01-02,,1085230000.0,-24758000.0,6270001000.0,,,140744000.0,3559512000.0,28747000.0,2365131000.0,12905000.0,,-74949000.0,-1420839000.0,4196634000.0,834992000.0,57170000.0,2199629000.0,1884795000.0,993590000.0,3842589000.0,982000.0,165502000.0,-137000.0,111997000.0,-233213000.0,95874000.0,-321361000.0,1059000.0,111997000.0,111997000.0,,,,,,749999000.0,892391000.0,,1032984000.0,1279901000.0,,-26759000.0,,160470000.0,153454000.0,-163630000.0,,52329000.0,,-63503000.0,681127000.0,146811000.0,783709000.0,165502000.0,-9296000.0,4538199000.0,723000.0,109657000.0,-319457000.0,488726000.0,,8280124000.0,8000.0,3640639000.0,11839636000.0,4743915000.0,,-74944000.0,"Advance Auto Parts, Inc.",USD,Consumer Cyclical,Specialty Retail
AAP,2021-04-24,,1487229000.0,-41317000.0,6310718000.0,,,245774000.0,3501567000.0,59844000.0,3330370000.0,36195000.0,,-70294000.0,-1599193000.0,4300818000.0,880233000.0,77253000.0,3043279000.0,1834582000.0,994530000.0,3842954000.0,104000.0,287091000.0,-33146000.0,185930000.0,45241000.0,-53982000.0,-183647000.0,869000.0,185930000.0,185930000.0,,,,,,804826000.0,1200138000.0,,1033369000.0,1843141000.0,,-21466000.0,,329932000.0,26077000.0,63883000.0,,47831000.0,,-75441000.0,672455000.0,149003000.0,799934000.0,287091000.0,-11191000.0,4476656000.0,2292000.0,96094000.0,-216689000.0,505344000.0,,8366921000.0,8000.0,3737853000.0,11868488000.0,4792423000.0,,-70884000.0,"Advance Auto Parts, Inc.",USD,Consumer Cyclical,Specialty Retail
AAP,2021-07-17,,1189416000.0,-18858000.0,6221871000.0,,,237765000.0,3301565000.0,59069000.0,2649415000.0,27678000.0,,-57422000.0,-1996654000.0,4480085000.0,809287000.0,58058000.0,2392792000.0,1642232000.0,994140000.0,3914119000.0,-152000.0,256623000.0,-64825000.0,178696000.0,-70946000.0,681000.0,-395644000.0,869000.0,178696000.0,178696000.0,,,,,,803880000.0,932793000.0,,1033686000.0,1459999000.0,,-23283000.0,,446227000.0,20573000.0,48069000.0,,43402000.0,,63473000.0,665193000.0,180589000.0,818126000.0,256623000.0,-8306000.0,4428115000.0,1000.0,69572000.0,-459752000.0,512958000.0,,8537160000.0,8000.0,3807293000.0,11838725000.0,4899345000.0,,-58689000.0,"Advance Auto Parts, Inc.",USD,Consumer Cyclical,Specialty Retail
AAP,2021-10-09,,1182597000.0,-15595000.0,6161261000.0,,,222421000.0,3196535000.0,52608000.0,2621229000.0,27141000.0,,-61165000.0,-2225410000.0,4586904000.0,604645000.0,59426000.0,2383213000.0,1543428000.0,994562000.0,3997621000.0,2000.0,238016000.0,-62954000.0,169813000.0,-204642000.0,-127304000.0,-230213000.0,868000.0,169813000.0,169813000.0,,,,,,931758000.0,944581000.0,,1034002000.0,1438632000.0,,-21826000.0,,148777000.0,16481000.0,-20959000.0,,52182000.0,,97933000.0,658545000.0,174406000.0,835033000.0,238016000.0,-8587000.0,4450452000.0,43000.0,-57273000.0,-292297000.0,524041000.0,,8667636000.0,8000.0,3750835000.0,11864171000.0,4955229000.0,,-61410000.0,"Advance Auto Parts, Inc.",USD,Consumer Cyclical,Specialty Retail
